2025-00491,OFR-013,CIT211-24,2BSIT-1
2025-00491,OFR-014,CIT212-24,2BSIT-1
2025-00492,OFR-015,CIT211-24,2BSIT-2
2025-00492,OFR-016,CIT212-24,2BSIT-2
2024-00493,OFR-017,CIT311-24,3BSIT-1
2024-00493,OFR-018,CIT312-24,3BSIT-1
2023-00494,OFR-019,CIT411-24,4BSIT-1
2023-00494,OFR-020,CIT412-24,4BSIT-1
2026-00495,OFR-021,CIS111-24,1BSIS-1
2026-00495,OFR-022,CIS112-24,1BSIS-1
2025-00496,OFR-023,CIS211-24,2BSIS-1
2025-00496,OFR-024,CIS212-24,2BSIS-1
2025-00497,OFR-025,CIS211-24,2BSIS-2
2025-00497,OFR-026,CIS212-24,2BSIS-2
2024-00498,OFR-027,CIS311-24,3BSIS-1
2024-00498,OFR-028,CIS312-24,3BSIS-1
2023-00499,OFR-029,CIS411-24,4BSIS-1
2023-00499,OFR-030,CIS412-24,4BSIS-1
2026-00500,OFR-001,CCS111-24,1BSCS-1
2026-00500,OFR-002,CCS112-24,1BSCS-1
2026-00500,OFR-011,CIT111-24,1BSIT-1
2025-00501,OFR-003,CCS211-24,2BSCS-1
2025-00501,OFR-004,CCS212-24,2BSCS-1
2025-00502,OFR-005,CCS211-24,2BSCS-2
2025-00502,OFR-006,CCS212-24,2BSCS-2
2024-00503,OFR-007,CCS311-24,3BSCS-1
2024-00503,OFR-008,CCS312-24,3BSCS-1
2023-00504,OFR-009,CCS411-24,4BSCS-1
2023-00504,OFR-010,CCS412-24,4BSCS-1
2026-00505,OFR-011,CIT111-24,1BSIT-1
2026-00505,OFR-012,CIT112-24,1BSIT-1
2025-00506,OFR-013,CIT211-24,2BSIT-1
2025-00506,OFR-014,CIT212-24,2BSIT-1
2025-00507,OFR-015,CIT211-24,2BSIT-2
2025-00507,OFR-016,CIT212-24,2BSIT-2
2024-00508,OFR-017,CIT311-24,3BSIT-1
2024-00508,OFR-018,CIT312-24,3BSIT-1
2023-00509,OFR-019,CIT411-24,4BSIT-1
2023-00509,OFR-020,CIT412-24,4BSIT-1
2026-00510,OFR-001,CCS111-24,1BSCS-1
2026-00510,OFR-002,CCS112-24,1BSCS-1
2026-00510,OFR-021,CIS111-24,1BSIS-1
2025-00511,OFR-023,CIS211-24,2BSIS-1
2025-00511,OFR-024,CIS212-24,2BSIS-1
2025-00512,OFR-025,CIS211-24,2BSIS-2
2025-00512,OFR-026,CIS212-24,2BSIS-2
2024-00513,OFR-027,CIS311-24,3BSIS-1
2024-00513,OFR-028,CIS312-24,3BSIS-1
2023-00514,OFR-029,CIS411-24,4BSIS-1
2023-00514,OFR-030,CIS412-24,4BSIS-1
2026-00515,OFR-001,CCS111-24,1BSCS-1
2026-00515,OFR-002,CCS112-24,1BSCS-1
2025-00516,OFR-003,CCS211-24,2BSCS-1
2025-00516,OFR-004,CCS212-24,2BSCS-1
2025-00517,OFR-005,CCS211-24,2BSCS-2
2025-00517,OFR-006,CCS212-24,2BSCS-2
2024-00518,OFR-007,CCS311-24,3BSCS-1
2024-00518,OFR-008,CCS312-24,3BSCS-1
2023-00519,OFR-009,CCS411-24,4BSCS-1
2023-00519,OFR-010,CCS412-24,4BSCS-1
2026-00520,OFR-001,CCS111-24,1BSCS-1
2026-00520,OFR-002,CCS112-24,1BSCS-1
2026-00520,OFR-011,CIT111-24,1BSIT-1
2025-00521,OFR-013,CIT211-24,2BSIT-1
2025-00521,OFR-014,CIT212-24,2BSIT-1
2025-00522,OFR-015,CIT211-24,2BSIT-2
2025-00522,OFR-016,CIT212-24,2BSIT-2
2024-00523,OFR-017,CIT311-24,3BSIT-1
2024-00523,OFR-018,CIT312-24,3BSIT-1
2023-00524,OFR-019,CIT411-24,4BSIT-1
2023-00524,OFR-020,CIT412-24,4BSIT-1
2026-00525,OFR-021,CIS111-24,1BSIS-1
2026-00525,OFR-022,CIS112-24,1BSIS-1
2025-00526,OFR-023,CIS211-24,2BSIS-1
2025-00526,OFR-024,CIS212-24,2BSIS-1
2025-00527,OFR-025,CIS211-24,2BSIS-2
2025-00527,OFR-026,CIS212-24,2BSIS-2
2024-00528,OFR-027,CIS311-24,3BSIS-1
2024-00528,OFR-028,CIS312-24,3BSIS-1
2023-00529,OFR-029,CIS411-24,4BSIS-1
2023-00529,OFR-030,CIS412-24,4BSIS-1
2026-00530,OFR-001,CCS111-24,1BSCS-1
2026-00530,OFR-002,CCS112-24,1BSCS-1
2026-00530,OFR-011,CIT111-24,1BSIT-1
2025-00531,OFR-003,CCS211-24,2BSCS-1
2025-00531,OFR-004,CCS212-24,2BSCS-1
2025-00532,OFR-005,CCS211-24,2BSCS-2
2025-00532,OFR-006,CCS212-24,2BSCS-2
2024-00533,OFR-007,CCS311-24,3BSCS-1
2024-00533,OFR-008,CCS312-24,3BSCS-1
2023-00534,OFR-009,CCS411-24,4BSCS-1
2023-00534,OFR-010,CCS412-24,4BSCS-1
2026-00535,OFR-011,CIT111-24,1BSIT-1
2026-00535,OFR-012,CIT112-24,1BSIT-1
2025-00536,OFR-013,CIT211-24,2BSIT-1
2025-00536,OFR-014,CIT212-24,2BSIT-1
2025-00537,OFR-015,CIT211-24,2BSIT-2
2025-00537,OFR-016,CIT212-24,2BSIT-2
2024-00538,OFR-017,CIT311-24,3BSIT-1
2024-00538,OFR-018,CIT312-24,3BSIT-1
2023-00539,OFR-019,CIT411-24,4BSIT-1
2023-00539,OFR-020,CIT412-24,4BSIT-1
2026-00540,OFR-001,CCS111-24,1BSCS-1
2026-00540,OFR-002,CCS112-24,1BSCS-1
2026-00540,OFR-021,CIS111-24,1BSIS-1
2025-00541,OFR-023,CIS211-24,2BSIS-1
2025-00541,OFR-024,CIS212-24,2BSIS-1
2025-00542,OFR-025,CIS211-24,2BSIS-2
2025-00542,OFR-026,CIS212-24,2BSIS-2
2024-00543,OFR-027,CIS311-24,3BSIS-1
2024-00543,OFR-028,CIS312-24,3BSIS-1
2023-00544,OFR-029,CIS411-24,4BSIS-1
2023-00544,OFR-030,CIS412-24,4BSIS-1
2026-00545,OFR-001,CCS111-24,1BSCS-1
2026-00545,OFR-002,CCS112-24,1BSCS-1
2025-00546,OFR-003,CCS211-24,2BSCS-1
2025-00546,OFR-004,CCS212-24,2BSCS-1
2025-00547,OFR-005,CCS211-24,2BSCS-2
2025-00547,OFR-006,CCS212-24,2BSCS-2
2024-00548,OFR-007,CCS311-24,3BSCS-1
2024-00548,OFR-008,CCS312-24,3BSCS-1
2023-00549,OFR-009,CCS411-24,4BSCS-1
2023-00549,OFR-010,CCS412-24,4BSCS-1
2026-00550,OFR-001,CCS111-24,1BSCS-1
2026-00550,OFR-002,CCS112-24,1BSCS-1
2026-00550,OFR-011,CIT111-24,1BSIT-1
2025-00551,OFR-013,CIT211-24,2BSIT-1
2025-00551,OFR-014,CIT212-24,2BSIT-1
2025-00552,OFR-015,CIT211-24,2BSIT-2
2025-00552,OFR-016,CIT212-24,2BSIT-2
2024-00553,OFR-017,CIT311-24,3BSIT-1
2024-00553,OFR-018,CIT312-24,3BSIT-1
2023-00554,OFR-019,CIT411-24,4BSIT-1
2023-00554,OFR-020,CIT412-24,4BSIT-1
2026-00555,OFR-021,CIS111-24,1BSIS-1
2026-00555,OFR-022,CIS112-24,1BSIS-1
2025-00556,OFR-023,CIS211-24,2BSIS-1
2025-00556,OFR-024,CIS212-24,2BSIS-1
2025-00557,OFR-025,CIS211-24,2BSIS-2
2025-00557,OFR-026,CIS212-24,2BSIS-2
2024-00558,OFR-027,CIS311-24,3BSIS-1
2024-00558,OFR-028,CIS312-24,3BSIS-1
2023-00559,OFR-029,CIS411-24,4BSIS-1
2023-00559,OFR-030,CIS412-24,4BSIS-1
2026-00560,OFR-001,CCS111-24,1BSCS-1
2026-00560,OFR-002,CCS112-24,1BSCS-1
2026-00560,OFR-011,CIT111-24,1BSIT-1
2025-00561,OFR-003,CCS211-24,2BSCS-1
2025-00561,OFR-004,CCS212-24,2BSCS-1
2025-00562,OFR-005,CCS211-24,2BSCS-2
2025-00562,OFR-006,CCS212-24,2BSCS-2
2024-00563,OFR-007,CCS311-24,3BSCS-1
2024-00563,OFR-008,CCS312-24,3BSCS-1
2023-00564,OFR-009,CCS411-24,4BSCS-1
2023-00564,OFR-010,CCS412-24,4BSCS-1
2026-00565,OFR-011,CIT111-24,1BSIT-1
2026-00565,OFR-012,CIT112-24,1BSIT-1
2025-00566,OFR-013,CIT211-24,2BSIT-1
2025-00566,OFR-014,CIT212-24,2BSIT-1
2025-00567,OFR-015,CIT211-24,2BSIT-2
2025-00567,OFR-016,CIT212-24,2BSIT-2
2024-00568,OFR-017,CIT311-24,3BSIT-1
2024-00568,OFR-018,CIT312-24,3BSIT-1
2023-00569,OFR-019,CIT411-24,4BSIT-1
2023-00569,OFR-020,CIT412-24,4BSIT-1
2026-00570,OFR-001,CCS111-24,1BSCS-1
2026-00570,OFR-002,CCS112-24,1BSCS-1
2026-00570,OFR-021,CIS111-24,1BSIS-1
2025-00571,OFR-023,CIS211-24,2BSIS-1
2025-00571,OFR-024,CIS212-24,2BSIS-1
2025-00572,OFR-025,CIS211-24,2BSIS-2
2025-00572,OFR-026,CIS212-24,2BSIS-2
2024-00573,OFR-027,CIS311-24,3BSIS-1
2024-00573,OFR-028,CIS312-24,3BSIS-1
2023-00574,OFR-029,CIS411-24,4BSIS-1
2023-00574,OFR-030,CIS412-24,4BSIS-1
2026-00575,OFR-001,CCS111-24,1BSCS-1
2026-00575,OFR-002,CCS112-24,1BSCS-1
2025-00576,OFR-003,CCS211-24,2BSCS-1
2025-00576,OFR-004,CCS212-24,2BSCS-1
2025-00577,OFR-005,CCS211-24,2BSCS-2
2025-00577,OFR-006,CCS212-24,2BSCS-2
2024-00578,OFR-007,CCS311-24,3BSCS-1
2024-00578,OFR-008,CCS312-24,3BSCS-1
2023-00579,OFR-009,CCS411-24,4BSCS-1
2023-00579,OFR-010,CCS412-24,4BSCS-1
2026-00580,OFR-001,CCS111-24,1BSCS-1
2026-00580,OFR-002,CCS112-24,1BSCS-1
2026-00580,OFR-011,CIT111-24,1BSIT-1
2025-00581,OFR-013,CIT211-24,2BSIT-1
2025-00581,OFR-014,CIT212-24,2BSIT-1
2025-00582,OFR-015,CIT211-24,2BSIT-2
2025-00582,OFR-016,CIT212-24,2BSIT-2
2024-00583,OFR-017,CIT311-24,3BSIT-1
2024-00583,OFR-018,CIT312-24,3BSIT-1
2023-00584,OFR-019,CIT411-24,4BSIT-1
2023-00584,OFR-020,CIT412-24,4BSIT-1
2026-00585,OFR-021,CIS111-24,1BSIS-1
2026-00585,OFR-022,CIS112-24,1BSIS-1
2025-00586,OFR-023,CIS211-24,2BSIS-1
2025-00586,OFR-024,CIS212-24,2BSIS-1
2025-00587,OFR-025,CIS211-24,2BSIS-2
2025-00587,OFR-026,CIS212-24,2BSIS-2
2024-00588,OFR-027,CIS311-24,3BSIS-1
2024-00588,OFR-028,CIS312-24,3BSIS-1
2023-00589,OFR-029,CIS411-24,4BSIS-1
2023-00589,OFR-030,CIS412-24,4BSIS-1
2026-00590,OFR-001,CCS111-24,1BSCS-1
2026-00590,OFR-002,CCS112-24,1BSCS-1
2026-00590,OFR-011,CIT111-24,1BSIT-1
2025-00591,OFR-003,CCS211-24,2BSCS-1
2025-00591,OFR-004,CCS212-24,2BSCS-1
2025-00592,OFR-005,CCS211-24,2BSCS-2
2025-00592,OFR-006,CCS212-24,2BSCS-2
2024-00593,OFR-007,CCS311-24,3BSCS-1
2024-00593,OFR-008,CCS312-24,3BSCS-1
2023-00594,OFR-009,CCS411-24,4BSCS-1
2023-00594,OFR-010,CCS412-24,4BSCS-1
2026-00595,OFR-011,CIT111-24,1BSIT-1
2026-00595,OFR-012,CIT112-24,1BSIT-1
2025-00596,OFR-013,CIT211-24,2BSIT-1
2025-00596,OFR-014,CIT212-24,2BSIT-1
2025-00597,OFR-015,CIT211-24,2BSIT-2
2025-00597,OFR-016,CIT212-24,2BSIT-2
2024-00598,OFR-017,CIT311-24,3BSIT-1
2024-00598,OFR-018,CIT312-24,3BSIT-1
2023-00599,OFR-019,CIT411-24,4BSIT-1
2023-00599,OFR-020,CIT412-24,4BSIT-1
2026-00600,OFR-001,CCS111-24,1BSCS-1
2026-00600,OFR-002,CCS112-24,1BSCS-1
2026-00600,OFR-021,CIS111-24,1BSIS-1
2025-00601,OFR-023,CIS211-24,2BSIS-1
2025-00601,OFR-024,CIS212-24,2BSIS-1
2025-00602,OFR-025,CIS211-24,2BSIS-2
2025-00602,OFR-026,CIS212-24,2BSIS-2
2024-00603,OFR-027,CIS311-24,3BSIS-1
2024-00603,OFR-028,CIS312-24,3BSIS-1
2023-00604,OFR-029,CIS411-24,4BSIS-1
2023-00604,OFR-030,CIS412-24,4BSIS-1
2026-00605,OFR-001,CCS111-24,1BSCS-1
2026-00605,OFR-002,CCS112-24,1BSCS-1
2025-00606,OFR-003,CCS211-24,2BSCS-1
2025-00606,OFR-004,CCS212-24,2BSCS-1
2025-00607,OFR-005,CCS211-24,2BSCS-2
2025-00607,OFR-006,CCS212-24,2BSCS-2
2024-00608,OFR-007,CCS311-24,3BSCS-1
2024-00608,OFR-008,CCS312-24,3BSCS-1
2023-00609,OFR-009,CCS411-24,4BSCS-1
2023-00609,OFR-010,CCS412-24,4BSCS-1
2026-00610,OFR-001,CCS111-24,1BSCS-1
2026-00610,OFR-002,CCS112-24,1BSCS-1
2026-00610,OFR-011,CIT111-24,1BSIT-1
2025-00611,OFR-013,CIT211-24,2BSIT-1
2025-00611,OFR-014,CIT212-24,2BSIT-1
2025-00612,OFR-015,CIT211-24,2BSIT-2
2025-00612,OFR-016,CIT212-24,2BSIT-2
2024-00613,OFR-017,CIT311-24,3BSIT-1
2024-00613,OFR-018,CIT312-24,3BSIT-1
2023-00614,OFR-019,CIT411-24,4BSIT-1
2023-00614,OFR-020,CIT412-24,4BSIT-1
2026-00615,OFR-021,CIS111-24,1BSIS-1
2026-00615,OFR-022,CIS112-24,1BSIS-1
2025-00616,OFR-023,CIS211-24,2BSIS-1
2025-00616,OFR-024,CIS212-24,2BSIS-1
2025-00617,OFR-025,CIS211-24,2BSIS-2
2025-00617,OFR-026,CIS212-24,2BSIS-2
2024-00618,OFR-027,CIS311-24,3BSIS-1
2024-00618,OFR-028,CIS312-24,3BSIS-1
2023-00619,OFR-029,CIS411-24,4BSIS-1
2023-00619,OFR-030,CIS412-24,4BSIS-1
